id_factura,id_producto,cantidad,precio_unitario
28635,5,3,2.50
28636,2,1,350.00
28636,9,2,180.00
28636,5,1,2.50
28636,4,2,25.00
28637,7,2,8.00
28638,4,2,25.00
28638,6,3,3.00
28639,3,3,100.00
28640,9,2,180.00
28640,12,1,130.00
28641,11,1,120.00
28641,4,2,25.00
28641,9,3,180.00
28642,11,3,120.00
28642,11,2,120.00
28642,7,3,8.00
28642,12,2,130.00
28643,3,3,100.00
28644,1,2,250.00
28645,7,3,8.00
28646,1,2,250.00
28647,12,3,130.00
28648,5,1,2.50
28648,3,1,100.00
28648,8,3,225.00
28649,7,3,8.00
28649,3,3,100.00
28649,6,3,3.00
28649,4,2,25.00
28650,8,2,225.00
28650,12,1,130.00
28650,2,2,350.00
28651,2,2,350.00
28651,12,1,130.00
28651,12,2,130.00
28651,3,2,100.00
28652,8,3,225.00
28652,8,2,225.00
28653,3,2,100.00
28653,5,2,2.50
28653,10,1,125.00
28654,5,3,2.50
28654,10,1,125.00
28654,6,3,3.00
28654,6,1,3.00
28655,3,3,100.00
28656,5,1,2.50
28656,11,2,120.00
28656,6,3,3.00
28656,11,1,120.00
28657,6,3,3.00
28657,5,2,2.50
28657,2,1,350.00
28658,2,1,350.00
28658,11,3,120.00
28658,8,2,225.00
28659,6,3,3.00
28659,10,2,125.00
28659,9,3,180.00
28659,8,3,225.00
28660,8,1,225.00
28660,5,1,2.50
28660,2,2,350.00
28660,12,3,130.00
28661,11,3,120.00
28661,11,1,120.00
28661,6,1,3.00
28662,11,1,120.00
28663,2,1,350.00
28664,12,2,130.00
28664,10,1,125.00
28664,7,2,8.00
28665,7,3,8.00
28665,12,1,130.00
28665,7,3,8.00
28665,9,2,180.00
28666,7,1,8.00
28666,1,1,250.00
28666,6,2,3.00
28667,12,2,130.00
28667,12,3,130.00
28668,11,3,120.00
28668,5,2,2.50
28668,9,2,180.00
28669,10,1,125.00
28670,11,2,120.00
28670,4,2,25.00
28670,7,2,8.00
28670,4,1,25.00
28671,2,2,350.00
28671,12,3,130.00
28672,4,2,25.00
28672,7,3,8.00
28672,3,1,100.00
28673,7,1,8.00
28673,3,3,100.00
28673,9,2,180.00
28674,9,1,180.00
28675,12,3,130.00
28675,2,2,350.00
28676,9,2,180.00
28676,2,2,350.00
28676,2,3,350.00
28676,6,1,3.00
28677,3,2,100.00
28678,12,3,130.00
28679,3,1,100.00
28679,4,2,25.00
28679,5,3,2.50
28679,9,1,180.00
28680,5,1,2.50
28681,5,2,2.50
28681,1,3,250.00
28681,8,1,225.00
28682,6,1,3.00
28682,5,2,2.50
28683,11,2,120.00
28683,6,1,3.00
28683,12,3,130.00
28684,4,2,25.00
28684,9,2,180.00
28685,8,2,225.00
28685,1,1,250.00
28685,2,3,350.00
28685,1,3,250.00
28686,9,2,180.00
28686,9,1,180.00
28687,8,1,225.00
28688,6,2,3.00
28688,12,3,130.00
28688,7,1,8.00
28689,12,1,130.00
28689,4,1,25.00
28689,3,2,100.00
28690,4,3,25.00
28691,1,3,250.00
28691,8,1,225.00
28691,6,1,3.00
28691,2,2,350.00
28692,10,1,125.00
28692,2,2,350.00
28692,11,3,120.00
28692,8,3,225.00
28693,10,1,125.00
28693,11,2,120.00
28694,1,3,250.00
28695,5,1,2.50
28695,12,3,130.00
28695,5,3,2.50
28696,11,1,120.00
28696,4,2,25.00
28696,1,3,250.00
28696,2,1,350.00
28697,12,3,130.00
28698,9,3,180.00
28699,9,2,180.00
28699,4,2,25.00
28699,1,3,250.00
28700,7,3,8.00
28700,1,3,250.00
28700,4,3,25.00
28701,11,2,120.00
28701,4,3,25.00
28701,4,3,25.00
28701,6,1,3.00
28702,5,2,2.50
28703,10,2,125.00
28703,4,3,25.00
28704,2,3,350.00
28704,9,3,180.00
28704,1,2,250.00
28705,1,1,250.00
28705,10,1,125.00
28706,11,3,120.00
28706,8,2,225.00
28706,10,1,125.00
28707,1,2,250.00
28707,12,3,130.00
28708,9,1,180.00
28708,2,3,350.00
28708,8,1,225.00
28709,5,3,2.50
28710,3,3,100.00
28710,10,2,125.00
28711,11,1,120.00
28712,10,3,125.00
28712,8,1,225.00
28712,3,2,100.00
28713,8,3,225.00
28713,5,1,2.50
28713,1,2,250.00
28713,3,1,100.00
28714,8,2,225.00
28714,4,2,25.00
28714,8,3,225.00
28715,6,3,3.00
28715,3,1,100.00
28716,5,2,2.50
28716,11,2,120.00
28717,5,2,2.50
28717,1,3,250.00
28717,10,3,125.00
28717,2,3,350.00
28718,2,1,350.00
28718,4,2,25.00
28719,8,3,225.00
28719,9,2,180.00
28719,8,3,225.00
28720,10,1,125.00
28720,10,3,125.00
28720,1,2,250.00
28721,11,1,120.00
28721,4,1,25.00
28722,4,1,25.00
28722,1,2,250.00
28723,9,3,180.00
28723,7,3,8.00
28723,2,3,350.00
28724,7,1,8.00
28725,5,3,2.50
28726,6,3,3.00
28726,1,2,250.00
28726,7,1,8.00
28727,2,1,350.00
28727,8,1,225.00
28728,3,1,100.00
28728,10,2,125.00
28729,7,2,8.00
28729,9,3,180.00
28729,12,2,130.00
28730,9,3,180.00
28730,12,1,130.00
28730,12,3,130.00
28730,4,1,25.00
28731,3,2,100.00
28731,5,1,2.50
28731,9,2,180.00
28732,8,2,225.00
28732,11,3,120.00
28733,7,1,8.00
28733,3,2,100.00
28734,5,2,2.50
28735,5,1,2.50
28735,10,3,125.00
28735,7,1,8.00
28736,11,2,120.00
28737,11,1,120.00
28737,8,1,225.00
28737,4,3,25.00
28737,1,2,250.00
28738,4,3,25.00
28738,4,2,25.00
28738,5,1,2.50
28739,12,2,130.00
28739,7,2,8.00
28739,7,2,8.00
28739,4,3,25.00
28740,12,2,130.00
28740,5,3,2.50
28741,8,2,225.00
28741,3,3,100.00
28741,8,2,225.00
28741,8,2,225.00
28742,9,1,180.00
28742,11,2,120.00
28742,7,1,8.00
28742,10,2,125.00
28743,10,2,125.00
28743,8,1,225.00
28743,6,2,3.00
28743,9,2,180.00
28744,8,2,225.00
28745,4,3,25.00
28745,7,3,8.00
28745,12,1,130.00
28745,11,1,120.00
28746,5,1,2.50
28746,5,2,2.50
28747,3,3,100.00
28747,9,1,180.00
28747,2,3,350.00
28747,7,1,8.00
28748,7,1,8.00
28748,6,1,3.00
28748,3,1,100.00
28749,1,3,250.00
28749,6,2,3.00
28750,7,1,8.00
28750,5,2,2.50
28750,11,2,120.00
28750,8,3,225.00
28751,4,1,25.00
28751,3,1,100.00
28751,6,2,3.00
28751,11,2,120.00
28752,2,2,350.00
28752,4,2,25.00
28753,5,2,2.50
28753,3,1,100.00
28753,4,3,25.00
28754,9,1,180.00
28754,1,3,250.00
28755,3,2,100.00
28756,4,1,25.00
28756,11,1,120.00
28757,3,2,100.00
28757,6,3,3.00
28757,11,3,120.00
28757,10,1,125.00
28758,2,2,350.00
28758,12,2,130.00
28758,6,2,3.00
28758,10,1,125.00
28759,11,2,120.00
28759,9,1,180.00
28760,7,1,8.00
28760,2,2,350.00
28760,1,2,250.00
28760,9,2,180.00
28761,9,3,180.00
28762,4,3,25.00
28763,3,1,100.00
28763,1,1,250.00
28763,8,2,225.00
28763,10,2,125.00
28764,8,3,225.00
28764,11,2,120.00
28765,12,2,130.00
28765,6,1,3.00
28765,3,3,100.00
28766,8,3,225.00
28767,11,2,120.00
28767,3,1,100.00
28767,2,2,350.00
28767,7,1,8.00
28768,7,2,8.00
28768,10,2,125.00
28768,10,3,125.00
28768,3,3,100.00
28769,7,3,8.00
28769,7,1,8.00
28770,2,3,350.00
28771,11,2,120.00
28771,4,2,25.00
28771,1,3,250.00
28772,1,3,250.00
28772,9,1,180.00
28772,9,1,180.00
28773,5,3,2.50
28773,11,2,120.00
28773,9,3,180.00
28773,5,2,2.50
28774,6,1,3.00
28774,7,1,8.00
28775,4,3,25.00
28775,9,3,180.00
28775,5,1,2.50
28775,3,3,100.00
28776,5,2,2.50
28776,9,2,180.00
28776,7,1,8.00
28776,8,1,225.00
28777,11,3,120.00
28777,7,1,8.00
28777,3,1,100.00
28778,3,2,100.00
28778,3,1,100.00
28778,11,2,120.00
28778,7,3,8.00
28779,12,2,130.00
28779,12,2,130.00
28779,12,1,130.00
28779,6,2,3.00
28780,2,3,350.00
28780,8,1,225.00
28780,2,1,350.00
28781,8,3,225.00
28781,2,2,350.00
28782,8,2,225.00
28782,9,2,180.00
28783,6,2,3.00
28784,5,1,2.50
28784,9,1,180.00
28784,5,1,2.50
28785,6,1,3.00
28785,2,3,350.00
28786,3,2,100.00
28786,4,1,25.00
28787,8,3,225.00
28788,7,1,8.00
28788,4,1,25.00
28788,12,3,130.00
28788,12,2,130.00
28789,8,2,225.00
28789,3,3,100.00
28789,5,3,2.50
28790,8,3,225.00
28790,7,3,8.00
28790,8,3,225.00
28790,4,3,25.00
28791,10,2,125.00
28791,10,1,125.00
28791,4,1,25.00
28792,1,3,250.00
28792,2,1,350.00
28793,2,1,350.00
28794,2,3,350.00
28794,11,3,120.00
28794,4,3,25.00
28794,10,2,125.00
28795,11,3,120.00
28795,2,3,350.00
28795,4,1,25.00
28795,6,2,3.00
28796,7,3,8.00
28796,9,3,180.00
28796,2,2,350.00
28797,9,1,180.00
28797,6,2,3.00
28797,3,2,100.00
28797,4,1,25.00
28798,5,3,2.50
28799,2,1,350.00
28799,5,1,2.50
28799,9,3,180.00
28799,11,3,120.00
28800,4,1,25.00
28800,1,1,250.00
28800,11,1,120.00
28801,9,3,180.00
28801,5,2,2.50
28801,3,2,100.00
28802,5,2,2.50
28802,2,2,350.00
28802,12,2,130.00
28803,2,1,350.00
28803,11,3,120.00
28804,2,3,350.00
28805,6,2,3.00
28805,1,3,250.00
28805,5,1,2.50
28806,10,2,125.00
28807,8,2,225.00
28807,8,1,225.00
28807,8,3,225.00
28807,8,2,225.00
28808,11,2,120.00
28809,10,2,125.00
28809,9,3,180.00
28809,9,2,180.00
28809,4,2,25.00
28810,2,3,350.00
28810,1,3,250.00
28810,1,1,250.00
28810,8,3,225.00
28811,3,1,100.00
28811,5,1,2.50
28811,9,1,180.00
28811,1,3,250.00
28812,4,1,25.00
28813,2,1,350.00
28814,1,2,250.00
28814,2,2,350.00
28814,7,3,8.00
28814,3,1,100.00
28815,11,1,120.00
28815,6,2,3.00
28815,10,1,125.00
28816,2,3,350.00
28816,3,2,100.00
28816,9,3,180.00
28817,12,3,130.00
28817,12,3,130.00
28817,1,2,250.00
28817,3,3,100.00
28818,8,2,225.00
28818,3,3,100.00
28819,7,3,8.00
28819,2,2,350.00
28819,3,3,100.00
28819,10,3,125.00
28820,8,2,225.00
28821,6,1,3.00
28821,5,2,2.50
28822,10,2,125.00
28822,6,2,3.00
28823,11,2,120.00
28823,2,2,350.00
28824,11,1,120.00
28824,10,1,125.00
28825,1,2,250.00
28825,3,1,100.00
28825,10,3,125.00
28825,11,3,120.00
28826,6,3,3.00
28827,5,3,2.50
28827,8,1,225.00
28827,5,2,2.50
28827,3,3,100.00
28828,4,2,25.00
28828,7,1,8.00
28828,2,3,350.00
28829,3,2,100.00
28829,5,2,2.50
28830,3,1,100.00
28831,1,3,250.00
28831,8,2,225.00
28832,12,2,130.00
28832,11,3,120.00
28832,1,1,250.00
28832,6,2,3.00
28833,6,2,3.00
28834,2,1,350.00
28834,9,2,180.00
28834,5,1,2.50
28834,9,3,180.00
28835,9,3,180.00
28835,12,1,130.00
28835,8,1,225.00
28836,3,3,100.00
28837,4,2,25.00
28837,11,1,120.00
28838,7,1,8.00
28839,5,3,2.50
28839,4,3,25.00
28840,2,3,350.00
28840,6,3,3.00
28840,6,3,3.00
28841,1,1,250.00
28841,4,3,25.00
28841,6,3,3.00
28841,7,2,8.00
28842,5,2,2.50
28842,7,1,8.00
28843,6,1,3.00
28843,4,1,25.00
28843,7,1,8.00
28843,11,3,120.00
28844,8,2,225.00
28845,6,2,3.00
28845,4,3,25.00
28845,1,1,250.00
28846,10,3,125.00
28846,9,2,180.00
28846,2,1,350.00
28847,1,2,250.00
28848,12,1,130.00
28848,2,3,350.00
28848,5,3,2.50
28848,9,2,180.00
28849,3,2,100.00
28849,6,1,3.00
28849,9,1,180.00
28850,7,1,8.00
28850,11,3,120.00
28850,1,3,250.00
28850,6,2,3.00
28851,6,1,3.00
28851,3,1,100.00
28851,6,1,3.00
28851,1,1,250.00
28852,12,3,130.00
28852,2,2,350.00
28852,5,1,2.50
28852,12,1,130.00
28853,11,3,120.00
28854,3,2,100.00
28855,5,1,2.50
28855,12,3,130.00
28856,4,2,25.00
28856,12,3,130.00
28857,1,1,250.00
28857,7,1,8.00
28858,3,2,100.00
28858,11,1,120.00
28859,9,1,180.00
28859,5,1,2.50
28860,12,3,130.00
28860,5,3,2.50
28860,4,3,25.00
28860,4,1,25.00
28861,9,2,180.00
28861,12,2,130.00
28861,4,2,25.00
28861,6,2,3.00
28862,11,2,120.00
28863,1,3,250.00
28863,1,1,250.00
28863,11,1,120.00
28863,7,1,8.00
28864,7,2,8.00
28864,12,3,130.00
28864,11,3,120.00
28864,12,2,130.00
28865,5,1,2.50
28865,6,3,3.00
28865,11,1,120.00
28865,11,1,120.00
28866,11,2,120.00
28867,12,2,130.00
28867,11,2,120.00
28867,2,1,350.00
28867,12,2,130.00
28868,1,3,250.00
28868,8,2,225.00
28869,6,3,3.00
28870,3,3,100.00
28870,6,2,3.00
28870,4,3,25.00
28870,7,2,8.00
28871,1,3,250.00
28871,12,3,130.00
28872,8,2,225.00
28872,7,2,8.00
28872,4,1,25.00
28873,7,2,8.00
28873,4,2,25.00
28874,5,1,2.50
28874,11,1,120.00
28874,3,3,100.00
28874,4,3,25.00
28875,5,3,2.50
28876,11,2,120.00
28876,11,1,120.00
28876,1,2,250.00
28877,10,1,125.00
28877,7,3,8.00
28878,4,1,25.00
28879,1,3,250.00
28879,10,3,125.00
28879,10,1,125.00
28879,8,3,225.00
28880,5,3,2.50
28881,12,1,130.00
28882,1,3,250.00
28882,4,3,25.00
28882,9,2,180.00
28882,8,1,225.00
28883,12,1,130.00
28883,9,3,180.00
28884,4,1,25.00
28884,11,2,120.00
28884,2,3,350.00
28884,9,1,180.00
28885,11,1,120.00
28885,3,3,100.00
28885,9,2,180.00
28885,9,1,180.00
28886,8,2,225.00
28886,12,3,130.00
28887,4,2,25.00
28887,1,1,250.00
28887,8,2,225.00
28888,6,2,3.00
28888,4,2,25.00
28888,4,1,25.00
28889,10,2,125.00
28890,5,1,2.50
28891,12,1,130.00
28891,10,2,125.00
28891,8,1,225.00
28892,7,2,8.00
28892,10,1,125.00
28892,8,1,225.00
28893,10,1,125.00
28893,10,1,125.00
28894,5,3,2.50
28894,7,2,8.00
28894,11,3,120.00
28894,2,1,350.00
28895,9,1,180.00
28895,3,3,100.00
28895,4,3,25.00
28896,2,3,350.00
28897,8,1,225.00
28897,4,3,25.00
28897,3,2,100.00
28898,12,2,130.00
28898,10,2,125.00
28899,9,1,180.00
28899,9,3,180.00
28899,6,3,3.00
28900,7,2,8.00
28900,9,2,180.00
28900,7,2,8.00
28900,3,1,100.00
28901,6,3,3.00
28901,8,1,225.00
28902,8,1,225.00
28903,3,2,100.00
28904,12,1,130.00
28904,2,1,350.00
28904,5,2,2.50
28905,5,3,2.50
28906,3,1,100.00
28906,4,2,25.00
28906,9,3,180.00
28907,12,3,130.00
28907,3,3,100.00
28907,4,2,25.00
28908,2,1,350.00
28908,5,1,2.50
28908,4,3,25.00
28908,6,3,3.00
28909,11,1,120.00
28910,4,1,25.00
28910,8,3,225.00
28910,6,3,3.00
28910,3,3,100.00
28911,12,3,130.00
28911,9,2,180.00
28912,2,3,350.00
28912,3,3,100.00
28912,10,2,125.00
28913,9,2,180.00
28913,11,1,120.00
28913,6,1,3.00
28914,8,3,225.00
28915,12,1,130.00
28915,2,1,350.00
28916,10,2,125.00
28917,7,1,8.00
28918,7,2,8.00
28918,10,2,125.00
28919,4,1,25.00
28919,2,3,350.00
28919,12,1,130.00
28919,2,2,350.00
28920,9,2,180.00
28921,7,2,8.00
28922,10,3,125.00
28922,10,3,125.00
28922,11,3,120.00
28922,10,3,125.00
28923,9,3,180.00
28924,7,2,8.00
28924,9,3,180.00
28924,10,2,125.00
28924,2,2,350.00
28925,2,2,350.00
28925,1,3,250.00
28925,11,3,120.00
28925,1,2,250.00
28926,3,2,100.00
28927,12,2,130.00
28928,7,1,8.00
28928,1,1,250.00
28929,7,1,8.00
28929,2,2,350.00
28929,2,2,350.00
28930,2,2,350.00
28931,11,1,120.00
28931,7,1,8.00
28931,11,2,120.00
28931,12,3,130.00
28932,8,1,225.00
28932,9,1,180.00
28933,5,3,2.50
28934,8,1,225.00
28934,7,2,8.00
28934,8,1,225.00
28934,2,1,350.00
28935,4,1,25.00
28935,11,2,120.00
28935,1,1,250.00
28935,9,3,180.00
28936,5,1,2.50
28937,6,2,3.00
28937,3,3,100.00
28937,12,1,130.00
28938,12,2,130.00
28938,3,1,100.00
28938,12,2,130.00
28939,9,3,180.00
28939,6,3,3.00
28939,5,1,2.50
28939,7,3,8.00
28940,5,1,2.50
28940,2,2,350.00
28941,10,3,125.00
28941,6,2,3.00
28941,1,2,250.00
28941,4,1,25.00
28942,3,1,100.00
28942,10,3,125.00
28943,12,1,130.00
28943,12,1,130.00
28943,9,3,180.00
28944,8,1,225.00
28944,2,1,350.00
28945,2,3,350.00
28945,3,1,100.00
28945,2,1,350.00
28946,2,3,350.00
28946,6,2,3.00
28947,11,2,120.00
28947,3,3,100.00
28947,3,2,100.00
28947,1,1,250.00
28948,2,2,350.00
28949,6,2,3.00
28950,5,2,2.50
28950,12,2,130.00
28950,1,2,250.00
28950,5,1,2.50
28951,10,2,125.00
28951,9,1,180.00
28951,5,2,2.50
28952,8,3,225.00
28952,1,1,250.00
28952,1,3,250.00
28952,6,3,3.00
28953,7,1,8.00
28953,10,3,125.00
28953,4,1,25.00
28953,8,3,225.00
28954,1,3,250.00
28955,10,3,125.00
28955,3,1,100.00
28955,12,3,130.00
28955,5,2,2.50
28956,3,1,100.00
28956,12,1,130.00
28956,10,3,125.00
28957,6,1,3.00
28957,11,3,120.00
28958,12,1,130.00
28959,11,2,120.00
28959,8,2,225.00
28959,9,1,180.00
28959,1,1,250.00
28960,11,3,120.00
28961,3,3,100.00
28961,11,1,120.00
28961,4,1,25.00
28962,7,2,8.00
28962,7,2,8.00
28962,3,3,100.00
28963,2,3,350.00
28964,5,1,2.50
28964,5,1,2.50
28964,2,3,350.00
28964,9,1,180.00
28965,8,1,225.00
28966,4,1,25.00
28966,9,2,180.00
28967,9,1,180.00
28967,7,1,8.00
28968,5,2,2.50
28968,1,2,250.00
28968,11,3,120.00
28969,3,3,100.00
28969,2,3,350.00
28970,10,1,125.00
28970,5,1,2.50
28970,3,1,100.00
28970,10,1,125.00
28971,9,1,180.00
28971,1,1,250.00
28971,5,2,2.50
28972,9,1,180.00
28972,4,2,25.00
28972,6,3,3.00
28972,2,3,350.00
28973,3,3,100.00
28973,8,3,225.00
28973,8,2,225.00
28974,11,3,120.00
28974,6,2,3.00
28975,3,3,100.00
28976,4,3,25.00
28976,9,3,180.00
28976,12,1,130.00
28977,8,3,225.00
28977,2,3,350.00
28978,2,3,350.00
28979,4,2,25.00
28979,10,1,125.00
28979,10,3,125.00
28980,11,3,120.00
28980,4,3,25.00
28981,10,3,125.00
28982,6,1,3.00
28982,4,2,25.00
28983,9,1,180.00
28983,11,3,120.00
28983,8,2,225.00
28984,6,2,3.00
28984,12,2,130.00
28984,9,2,180.00
28984,5,2,2.50
28985,12,3,130.00
28985,12,2,130.00
28986,1,3,250.00
28986,6,3,3.00
28986,5,2,2.50
28986,3,3,100.00
28987,5,1,2.50
28987,1,2,250.00
28987,9,1,180.00
28987,12,2,130.00
28988,5,1,2.50
28988,5,3,2.50
28988,3,2,100.00
28989,6,2,3.00
28990,11,1,120.00
28990,8,3,225.00
28991,7,2,8.00
28991,6,1,3.00
28991,7,3,8.00
28992,8,2,225.00
28992,10,1,125.00
28992,7,1,8.00
28993,3,2,100.00
28993,9,2,180.00
28994,4,3,25.00
28994,1,3,250.00
28995,2,1,350.00
28995,3,1,100.00
28996,8,1,225.00
28996,11,2,120.00
28996,5,2,2.50
28997,6,3,3.00
28997,9,2,180.00
28997,2,3,350.00
28998,1,3,250.00
28998,3,1,100.00
28998,8,2,225.00
28999,12,3,130.00
28999,11,2,120.00
28999,11,3,120.00
28999,12,2,130.00
29000,11,3,120.00
29000,5,2,2.50
29001,3,3,100.00
29001,11,1,120.00
29001,5,3,2.50
29002,12,1,130.00
29003,10,3,125.00
29004,9,3,180.00
29004,12,2,130.00
29004,12,1,130.00
29005,11,1,120.00
29005,4,1,25.00
29005,11,1,120.00
29006,2,3,350.00
29007,9,2,180.00
29008,3,3,100.00
29009,11,1,120.00
29009,6,3,3.00
29010,11,3,120.00
29010,11,3,120.00
29010,12,3,130.00
29011,1,1,250.00
29011,5,1,2.50
29011,1,1,250.00
29012,2,3,350.00
29013,7,3,8.00
29013,5,3,2.50
29013,12,2,130.00
29014,12,1,130.00
29014,3,1,100.00
29014,10,2,125.00
29014,7,2,8.00
29015,4,3,25.00
29015,1,1,250.00
29015,1,2,250.00
29016,5,1,2.50
29016,2,1,350.00
29016,5,1,2.50
29016,7,2,8.00
29017,1,3,250.00
29017,12,3,130.00
29017,10,3,125.00
29018,10,1,125.00
29019,12,3,130.00
29019,7,3,8.00
29019,5,1,2.50
29020,1,1,250.00
29020,9,1,180.00
29021,10,3,125.00
29021,1,3,250.00
29021,2,3,350.00
29021,9,3,180.00
29022,5,2,2.50
29022,9,1,180.00
29022,8,3,225.00
29023,8,2,225.00
29023,8,2,225.00
29024,12,1,130.00
29024,11,2,120.00
29024,12,2,130.00
29025,10,3,125.00
29025,7,2,8.00
29025,6,1,3.00
29026,11,1,120.00
29026,7,3,8.00
29026,11,3,120.00
29026,6,1,3.00
29027,2,3,350.00
29027,3,3,100.00
29027,12,3,130.00
29028,3,1,100.00
29028,10,1,125.00
29028,10,3,125.00
29029,10,2,125.00
29029,11,3,120.00
29029,10,3,125.00
29030,10,2,125.00
29030,12,1,130.00
29031,12,1,130.00
29032,4,3,25.00
29033,4,3,25.00
29033,3,2,100.00
29034,1,3,250.00
29034,12,3,130.00
29034,8,1,225.00
29034,2,2,350.00
29035,3,2,100.00
29036,3,2,100.00
29036,11,3,120.00
29036,10,2,125.00
29037,8,2,225.00
29037,10,1,125.00
29037,11,1,120.00
29038,1,3,250.00
29038,4,3,25.00
29038,5,1,2.50
29039,9,2,180.00
29039,4,1,25.00
29039,5,2,2.50
29040,5,1,2.50
29040,1,1,250.00
29040,2,3,350.00
29041,7,1,8.00
29041,6,2,3.00
29041,8,2,225.00
29041,3,1,100.00
29042,1,3,250.00
29042,2,3,350.00
29042,5,3,2.50
29043,11,2,120.00
29043,12,1,130.00
29043,5,3,2.50
29043,1,2,250.00
29044,1,2,250.00
29044,4,1,25.00
29045,1,2,250.00
29045,4,1,25.00
29045,6,2,3.00
29045,10,2,125.00
29046,7,1,8.00
29046,4,3,25.00
29047,1,3,250.00
29047,9,1,180.00
29047,3,2,100.00
29047,7,3,8.00
29048,3,3,100.00
29048,5,2,2.50
29048,11,2,120.00
29048,10,3,125.00
29049,9,1,180.00
29049,12,1,130.00
29050,5,1,2.50
29051,12,1,130.00
29051,10,3,125.00
29051,8,1,225.00
29052,1,3,250.00
29052,4,1,25.00
29053,6,3,3.00
29053,7,3,8.00
29054,11,2,120.00
29054,1,1,250.00
29054,9,3,180.00
29055,6,2,3.00
29055,7,2,8.00
29055,5,3,2.50
29055,12,3,130.00
29056,5,2,2.50
29057,5,2,2.50
29058,2,3,350.00
29058,8,2,225.00
29058,1,2,250.00
29059,1,2,250.00
29059,1,3,250.00
29060,11,2,120.00
29060,8,3,225.00
29060,2,3,350.00
29060,3,1,100.00
29061,2,2,350.00
29062,11,2,120.00
29062,11,2,120.00
29062,7,2,8.00
29063,3,2,100.00
29064,1,1,250.00
29064,1,1,250.00
29064,10,2,125.00
29064,3,3,100.00
29065,9,3,180.00
29065,2,2,350.00
29065,5,2,2.50
29066,7,3,8.00
29067,11,2,120.00
29068,5,3,2.50
29069,1,1,250.00
29070,4,3,25.00
29071,6,2,3.00
29071,3,1,100.00
29071,6,1,3.00
29072,11,3,120.00
29072,4,1,25.00
29072,4,2,25.00
29072,3,2,100.00
29073,9,2,180.00
29073,3,3,100.00
29074,10,2,125.00
29074,8,1,225.00
29074,6,3,3.00
29074,11,3,120.00
29075,9,3,180.00
29075,1,3,250.00
29075,3,2,100.00
29076,3,1,100.00
29076,7,1,8.00
29076,9,1,180.00
29076,3,2,100.00
29077,2,1,350.00
29077,3,3,100.00
29078,9,1,180.00
29079,11,1,120.00
29079,9,3,180.00
29079,8,3,225.00
29079,2,1,350.00
29080,11,1,120.00
29080,8,2,225.00
29080,12,3,130.00
29080,1,3,250.00
29081,3,3,100.00
29082,11,3,120.00
29082,6,3,3.00
29082,12,2,130.00
29083,4,1,25.00
29083,9,2,180.00
29084,3,3,100.00
29084,2,2,350.00
29085,6,3,3.00
29085,9,1,180.00
29085,9,1,180.00
29085,1,3,250.00
29086,6,3,3.00
29086,12,3,130.00
29087,4,1,25.00
29087,12,2,130.00
29088,9,1,180.00
29088,11,3,120.00
29088,5,1,2.50
29089,1,2,250.00
29089,6,1,3.00
29089,12,1,130.00
29089,1,3,250.00
29090,10,3,125.00
29091,7,3,8.00
29091,10,1,125.00
29092,9,1,180.00
29092,2,2,350.00
29093,7,3,8.00
29093,9,2,180.00
29094,8,1,225.00
29095,12,1,130.00
29095,2,2,350.00
29096,11,1,120.00
29096,7,1,8.00
29096,2,3,350.00
29097,9,2,180.00
29097,3,2,100.00
29098,8,2,225.00
29099,12,2,130.00
29099,3,2,100.00
29099,1,1,250.00
29100,1,1,250.00
29100,10,1,125.00
29100,10,2,125.00
29101,6,3,3.00
29101,5,3,2.50
29101,12,2,130.00
29102,5,1,2.50
29102,4,3,25.00
29102,9,1,180.00
29102,9,1,180.00
29103,9,2,180.00
29104,3,3,100.00
29104,2,3,350.00
29105,6,2,3.00
29106,5,3,2.50
29107,8,2,225.00
29108,6,3,3.00
29108,6,1,3.00
29108,11,1,120.00
29109,12,3,130.00
29109,10,3,125.00
29109,2,2,350.00
29110,7,1,8.00
29110,12,1,130.00
29110,7,1,8.00
29110,11,3,120.00
29111,11,3,120.00
29111,2,3,350.00
29112,8,1,225.00
29112,7,3,8.00
29113,9,3,180.00
29113,12,2,130.00
29113,10,1,125.00
29114,6,1,3.00
29114,11,2,120.00
29114,7,2,8.00
29115,9,2,180.00
29116,4,2,25.00
29116,9,2,180.00
29117,3,1,100.00
29118,6,1,3.00
29118,3,3,100.00
29118,3,3,100.00
29118,2,2,350.00
29119,4,1,25.00
29119,2,1,350.00
29119,8,2,225.00
29119,8,2,225.00
29120,4,2,25.00
29120,2,2,350.00
29120,11,1,120.00
29121,2,2,350.00
29121,12,1,130.00
29121,9,3,180.00
29122,6,1,3.00
29122,1,2,250.00
29122,6,2,3.00
29122,7,2,8.00
29123,12,2,130.00
29124,8,3,225.00
29124,2,2,350.00
29125,2,1,350.00
29125,6,2,3.00
29125,4,3,25.00
29126,2,3,350.00
29126,6,1,3.00
29126,6,3,3.00
29126,11,2,120.00
29127,12,2,130.00
29127,2,1,350.00
29127,11,1,120.00
29128,7,1,8.00
29128,7,3,8.00
29128,5,3,2.50
29128,1,3,250.00
29129,3,3,100.00
29129,9,3,180.00
29129,12,1,130.00
29130,7,3,8.00
29131,8,2,225.00
29131,5,3,2.50
29131,7,2,8.00
29131,11,3,120.00
29132,4,3,25.00
29132,10,1,125.00
29133,12,2,130.00
29133,9,1,180.00
29134,10,3,125.00
29135,7,1,8.00
29136,11,2,120.00
