id_estudiante,id_clase,id_tipo_evaluacion,nota,fecha
4513,88,3,67.09,2022-05-02
4513,88,3,82.44,2020-11-24
4513,88,6,71.74,2023-10-17
4513,88,3,94.80,2022-12-14
4513,88,3,93.64,2022-07-10
4513,61,4,96.33,2022-07-09
4513,61,2,65.75,2023-10-27
4513,61,2,76.13,2024-10-08
4513,61,6,54.04,2023-05-01
4513,61,6,91.60,2025-06-09
4514,61,1,40.16,2023-06-30
4514,61,5,91.66,2024-08-14
4514,61,4,77.24,2022-02-09
4514,61,3,47.05,2021-04-05
4514,61,6,45.20,2025-04-01
4514,73,1,45.01,2023-08-12
4514,73,4,68.86,2020-11-25
4514,73,4,44.27,2024-01-31
4514,73,6,68.59,2023-09-14
4514,73,2,73.44,2025-08-15
4514,43,1,68.25,2021-08-28
4514,43,4,90.80,2024-01-14
4514,43,6,71.21,2021-06-11
4514,43,1,57.26,2024-04-27
4514,43,2,51.09,2021-07-05
4514,46,6,58.46,2021-01-02
4514,46,3,54.13,2022-03-08
4514,46,4,85.51,2022-01-12
4514,46,3,41.26,2025-08-18
4514,46,4,42.52,2023-01-16
4515,8,6,49.25,2024-07-29
4515,8,3,59.48,2023-09-27
4515,8,6,81.29,2021-05-08
4515,8,2,86.33,2021-10-09
4515,8,4,71.91,2023-06-21
4515,18,5,43.93,2024-10-13
4515,18,4,76.08,2021-08-30
4515,18,1,79.53,2024-01-15
4515,18,3,83.84,2025-09-09
4515,18,3,76.32,2022-03-25
4515,24,2,88.20,2023-01-27
4515,24,4,99.96,2021-03-12
4515,24,6,54.08,2021-08-10
4515,24,6,48.10,2024-02-13
4515,24,4,80.69,2022-12-01
4515,48,3,71.91,2021-03-10
4515,48,3,92.88,2021-10-25
4515,48,5,80.08,2021-12-01
4515,48,6,95.28,2024-06-29
4515,48,4,71.16,2021-04-10
4516,97,4,42.09,2021-06-11
4516,97,3,78.41,2021-04-05
4516,97,6,40.73,2022-08-09
4516,97,6,87.99,2024-08-26
4516,97,4,42.79,2021-08-11
4516,68,6,88.77,2023-07-12
4516,68,2,52.84,2022-05-24
4516,68,3,40.41,2023-02-27
4516,68,2,51.08,2023-09-13
4516,68,6,73.33,2023-06-13
4516,30,3,68.41,2021-05-17
4516,30,3,78.76,2021-06-15
4516,30,5,69.46,2020-11-08
4516,30,6,70.09,2023-04-11
4516,30,1,66.37,2023-11-06
4516,40,2,93.96,2021-07-26
4516,40,6,71.07,2024-07-01
4516,40,6,63.09,2022-01-28
4516,40,6,78.73,2023-03-29
4516,40,4,42.21,2022-10-02
4517,17,2,57.75,2022-02-11
4517,17,6,68.91,2025-09-11
4517,17,4,66.18,2021-11-04
4517,17,5,43.74,2021-01-12
4517,17,5,76.95,2021-07-23
4517,22,5,50.14,2021-08-21
4517,22,1,62.55,2024-04-20
4517,22,3,89.98,2020-10-23
4517,22,1,68.40,2022-05-22
4517,22,2,40.83,2021-02-16
4517,33,6,46.95,2021-02-04
4517,33,4,65.60,2021-06-19
4517,33,1,57.82,2023-07-05
4517,33,2,99.59,2021-08-12
4517,33,4,86.18,2022-09-11
4517,37,5,86.65,2024-01-04
4517,37,3,48.26,2021-04-15
4517,37,2,87.67,2025-08-02
4517,37,1,97.13,2022-09-24
4517,37,2,42.66,2020-12-01
4518,25,1,89.87,2022-08-16
4518,25,4,69.82,2022-03-28
4518,25,1,82.61,2021-07-23
4518,25,3,68.63,2021-07-15
4518,25,2,78.34,2025-06-04
4518,79,2,76.20,2020-11-05
4518,79,4,96.19,2021-05-08
4518,79,4,71.26,2023-06-21
4518,79,5,60.03,2021-04-08
4518,79,6,76.73,2025-07-14
4518,85,5,80.08,2024-04-29
4518,85,2,98.02,2022-11-25
4518,85,2,76.73,2024-02-17
4518,85,6,84.42,2025-09-07
4518,85,2,85.02,2023-11-28
4518,76,1,84.91,2025-06-17
4518,76,6,59.01,2023-08-15
4518,76,4,67.86,2024-06-07
4518,76,6,99.88,2022-07-17
4518,76,2,78.52,2021-11-16
4519,81,4,58.21,2023-09-15
4519,81,5,76.78,2023-02-03
4519,81,2,75.94,2021-08-06
4519,81,4,74.38,2025-01-16
4519,81,2,69.28,2022-02-10
4519,47,6,77.58,2020-11-23
4519,47,6,93.63,2024-11-22
4519,47,1,83.27,2022-11-09
4519,47,2,63.32,2023-02-22
4519,47,5,79.19,2023-08-25
4519,23,5,79.36,2025-03-29
4519,23,4,68.88,2020-10-03
4519,23,4,57.79,2021-12-02
4519,23,2,94.77,2022-02-13
4519,23,6,69.49,2022-02-23
4519,43,2,45.81,2024-04-11
4519,43,2,89.20,2024-11-18
4519,43,2,59.51,2023-12-24
4519,43,1,88.47,2021-07-29
4519,43,4,69.10,2022-09-27
4520,19,3,68.40,2023-09-11
4520,19,2,65.73,2022-11-25
4520,19,5,97.23,2022-03-02
4520,19,1,82.59,2020-11-11
4520,19,5,56.96,2022-07-28
4520,75,3,72.87,2023-08-15
4520,75,6,86.00,2021-08-04
4520,75,4,76.46,2023-12-01
4520,75,5,88.32,2021-12-01
4520,75,5,53.24,2022-02-20
4520,92,3,82.89,2021-06-21
4520,92,4,68.06,2023-09-11
4520,92,4,99.20,2021-02-20
4520,92,4,79.06,2022-06-25
4520,92,6,83.48,2020-12-12
4520,91,3,88.54,2024-09-03
4520,91,2,72.84,2023-07-13
4520,91,5,84.38,2023-01-05
4520,91,6,59.03,2024-11-07
4520,91,6,80.07,2025-09-01
4521,99,3,46.24,2024-11-20
4521,99,6,91.91,2021-11-12
4521,99,1,88.68,2021-12-14
4521,99,3,77.91,2021-02-28
4521,99,3,51.43,2022-06-26
4521,80,2,50.23,2024-08-23
4521,80,1,72.36,2021-05-14
4521,80,6,62.64,2023-05-06
4521,80,4,43.27,2022-06-14
4521,80,2,79.40,2024-08-14
4521,88,4,61.55,2024-10-29
4521,88,4,71.88,2022-03-30
4521,88,1,47.44,2025-06-17
4521,88,5,49.17,2021-03-02
4521,88,1,53.26,2023-06-23
4521,47,1,75.70,2021-02-02
4521,47,5,63.99,2025-03-11
4521,47,3,68.89,2021-10-07
4521,47,1,81.08,2021-12-13
4521,47,2,64.03,2022-11-22
4522,5,4,89.63,2024-08-26
4522,5,1,64.23,2024-12-16
4522,5,2,72.95,2024-10-06
4522,5,6,40.98,2022-07-27
4522,5,2,53.74,2023-03-17
4522,66,2,54.95,2020-09-24
4522,66,2,40.50,2023-12-05
4522,66,3,77.80,2024-05-04
4522,66,2,71.46,2023-02-20
4522,66,3,78.90,2025-04-24
4522,68,1,61.86,2023-12-17
4522,68,6,47.87,2024-04-23
4522,68,1,97.89,2023-08-06
4522,68,5,66.54,2022-05-18
4522,68,3,45.51,2022-06-10
4522,75,1,56.14,2024-07-13
4522,75,2,42.65,2024-09-20
4522,75,1,85.36,2024-07-27
4522,75,4,41.80,2024-07-19
4522,75,4,45.09,2021-01-22
4523,39,5,64.94,2025-04-17
4523,39,2,46.17,2023-04-03
4523,39,4,84.61,2024-06-06
4523,39,3,46.18,2023-11-13
4523,39,6,47.01,2020-11-29
4523,100,3,59.13,2022-07-09
4523,100,4,68.39,2020-09-20
4523,100,6,84.08,2025-07-17
4523,100,4,49.44,2025-06-30
4523,100,1,59.39,2021-09-05
4523,21,5,83.87,2025-02-18
4523,21,2,63.59,2021-05-06
4523,21,1,80.26,2024-11-13
4523,21,2,70.51,2022-03-22
4523,21,3,93.19,2022-01-13
4523,41,4,95.74,2024-08-23
4523,41,6,64.09,2024-02-27
4523,41,2,89.57,2023-11-29
4523,41,2,62.87,2021-09-24
4523,41,4,93.84,2025-04-26
4524,90,1,92.98,2022-05-21
4524,90,3,65.14,2025-02-17
4524,90,4,74.52,2025-01-30
4524,90,6,53.92,2023-02-04
4524,90,4,62.29,2022-02-16
4524,18,2,72.16,2023-12-12
4524,18,3,79.27,2024-05-21
4524,18,5,52.71,2021-06-12
4524,18,3,86.09,2024-11-25
4524,18,2,47.45,2025-03-30
4524,93,5,50.06,2021-05-23
4524,93,1,92.87,2021-05-01
4524,93,2,41.21,2023-10-13
4524,93,2,81.71,2021-04-21
4524,93,1,96.56,2021-06-24
4524,77,1,46.86,2022-03-17
4524,77,5,78.70,2021-07-21
4524,77,1,64.84,2021-10-13
4524,77,3,70.80,2023-11-25
4524,77,4,44.58,2023-04-16
4525,92,1,50.84,2022-08-15
4525,92,6,50.35,2023-12-22
4525,92,4,76.17,2021-01-29
4525,92,6,76.66,2021-06-05
4525,92,4,47.99,2022-06-10
4525,81,4,74.92,2023-08-12
4525,81,4,55.34,2025-03-07
4525,81,3,45.78,2024-04-26
4525,81,2,88.69,2023-03-07
4525,81,1,60.20,2024-11-13
4525,95,3,49.92,2021-04-01
4525,95,1,88.68,2024-03-23
4525,95,3,85.30,2024-02-24
4525,95,2,86.29,2021-02-14
4525,95,5,58.86,2023-05-24
4525,36,5,53.57,2023-02-01
4525,36,3,94.27,2022-06-11
4525,36,4,79.22,2025-08-07
4525,36,4,79.41,2021-04-08
4525,36,3,40.46,2022-03-17
4526,42,2,60.07,2021-11-20
4526,42,3,64.10,2024-06-28
4526,42,1,58.31,2024-10-25
4526,42,5,94.27,2022-02-10
4526,42,1,56.24,2021-07-11
4526,77,1,51.03,2022-06-16
4526,77,5,92.86,2021-04-01
4526,77,1,41.27,2025-01-20
4526,77,2,49.78,2022-01-30
4526,77,5,84.61,2025-02-26
4526,51,2,49.38,2021-07-03
4526,51,3,46.48,2021-05-30
4526,51,2,81.43,2023-12-23
4526,51,5,95.45,2024-09-24
4526,51,5,40.52,2025-04-13
4526,21,6,46.89,2024-05-07
4526,21,3,95.95,2022-06-07
4526,21,5,91.95,2020-10-28
4526,21,6,86.20,2025-05-15
4526,21,5,93.08,2020-11-18
4527,98,4,76.91,2021-10-16
4527,98,2,51.23,2024-04-17
4527,98,5,65.28,2025-04-10
4527,98,5,68.75,2023-04-17
4527,98,4,99.31,2025-03-15
4527,45,3,41.87,2025-03-01
4527,45,2,63.87,2024-07-29
4527,45,1,65.70,2024-08-28
4527,45,6,47.18,2025-04-25
4527,45,3,71.79,2023-01-09
4527,96,4,84.90,2022-05-06
4527,96,6,94.84,2021-06-09
4527,96,2,48.66,2024-04-18
4527,96,5,85.42,2023-04-15
4527,96,6,79.19,2023-06-30
4527,53,5,57.24,2021-10-17
4527,53,6,85.15,2022-02-28
4527,53,3,85.03,2024-10-16
4527,53,4,81.19,2024-07-11
4527,53,5,93.86,2022-09-05
4528,10,4,67.38,2021-09-04
4528,10,2,84.55,2023-03-01
4528,10,1,54.09,2021-12-22
4528,10,6,88.59,2025-07-14
4528,10,5,42.81,2024-07-24
4528,72,4,79.66,2023-09-14
4528,72,5,97.97,2021-11-11
4528,72,1,89.87,2021-07-21
4528,72,3,85.49,2022-04-20
4528,72,2,96.45,2025-07-29
4528,43,3,58.81,2021-01-04
4528,43,1,47.86,2024-10-01
4528,43,1,95.47,2022-10-07
4528,43,5,84.95,2023-03-20
4528,43,3,45.70,2021-09-08
4528,54,4,74.88,2025-06-03
4528,54,1,50.25,2021-04-22
4528,54,2,89.61,2025-02-12
4528,54,5,83.25,2025-05-03
4528,54,5,90.83,2023-04-27
4529,49,3,66.41,2021-07-12
4529,49,4,43.53,2023-05-27
4529,49,2,45.71,2020-11-30
4529,49,2,46.23,2021-01-27
4529,49,3,92.20,2025-05-01
4529,45,6,91.38,2022-04-05
4529,45,5,91.54,2023-04-21
4529,45,3,57.29,2023-05-19
4529,45,5,67.56,2023-07-09
4529,45,5,66.97,2023-09-05
4529,79,3,50.01,2024-10-21
4529,79,1,42.04,2021-03-09
4529,79,6,57.54,2021-06-21
4529,79,2,76.15,2024-02-29
4529,79,1,83.49,2021-05-25
4529,9,5,89.02,2021-02-28
4529,9,3,49.03,2023-07-08
4529,9,4,76.48,2023-03-05
4529,9,4,46.65,2024-12-26
4529,9,3,55.38,2025-01-09
4530,70,4,67.14,2020-11-19
4530,70,5,67.47,2023-09-07
4530,70,5,56.43,2024-07-17
4530,70,4,70.77,2023-09-19
4530,70,5,40.41,2020-11-13
4530,61,2,92.14,2022-07-31
4530,61,1,48.87,2024-11-18
4530,61,4,58.83,2024-11-19
4530,61,4,98.41,2025-05-25
4530,61,2,81.91,2023-09-18
4530,9,2,78.81,2024-07-13
4530,9,6,91.66,2021-05-25
4530,9,6,49.39,2020-10-10
4530,9,3,48.85,2024-01-26
4530,9,6,47.85,2021-11-16
4530,88,5,90.01,2022-09-01
4530,88,6,66.97,2024-06-03
4530,88,5,87.85,2021-05-11
4530,88,4,78.54,2024-08-08
4530,88,3,55.13,2022-01-13
4531,16,1,72.58,2021-12-31
4531,16,6,86.03,2024-06-24
4531,16,6,41.31,2022-05-20
4531,16,2,49.52,2021-11-15
4531,16,6,78.77,2023-07-04
4531,8,5,51.67,2023-02-22
4531,8,3,44.39,2021-12-20
4531,8,1,81.03,2023-07-23
4531,8,1,95.49,2021-07-30
4531,8,3,84.00,2024-10-12
4531,22,3,86.26,2022-04-22
4531,22,3,56.18,2023-01-06
4531,22,5,64.45,2021-12-16
4531,22,5,68.27,2024-08-20
4531,22,2,87.28,2023-02-04
4531,26,6,88.54,2023-01-12
4531,26,1,88.78,2025-06-15
4531,26,6,63.52,2025-02-07
4531,26,5,93.77,2022-10-18
4531,26,3,77.10,2022-06-26
4532,16,4,66.35,2021-05-26
4532,16,3,53.07,2025-05-13
4532,16,3,41.20,2024-08-14
4532,16,4,76.48,2024-02-17
4532,16,5,75.45,2021-10-05
4532,84,2,84.00,2023-05-02
4532,84,2,93.30,2025-07-28
4532,84,3,57.82,2025-01-15
4532,84,2,40.19,2025-02-16
4532,84,1,70.57,2021-12-09
4532,42,5,55.91,2025-01-16
4532,42,4,74.75,2021-10-30
4532,42,2,82.62,2024-02-12
4532,42,1,68.76,2021-02-26
4532,42,6,60.84,2022-05-02
4532,83,3,90.25,2024-05-01
4532,83,4,95.27,2024-02-07
4532,83,3,59.38,2021-10-06
4532,83,4,57.88,2022-06-06
4532,83,1,86.57,2024-01-12
4533,85,1,87.96,2025-04-22
4533,85,2,74.05,2025-03-13
4533,85,5,52.69,2024-03-22
4533,85,4,42.00,2021-10-01
4533,85,5,97.76,2022-10-22
4533,86,5,62.06,2023-02-10
4533,86,5,63.77,2020-11-01
4533,86,4,83.32,2023-06-10
4533,86,4,51.49,2020-10-05
4533,86,3,75.37,2020-12-27
4533,41,1,77.12,2024-08-28
4533,41,2,64.79,2021-10-09
4533,41,6,52.21,2025-06-29
4533,41,4,66.86,2024-12-05
4533,41,3,86.52,2024-04-01
4533,97,2,77.79,2025-01-07
4533,97,1,95.69,2021-06-30
4533,97,1,92.75,2023-03-12
4533,97,6,98.67,2021-06-12
4533,97,6,83.90,2024-12-03
4534,34,5,83.00,2025-03-07
4534,34,3,95.10,2025-07-13
4534,34,2,44.81,2024-12-07
4534,34,3,63.50,2024-03-31
4534,34,2,43.89,2025-08-14
4534,77,2,60.62,2022-12-23
4534,77,1,79.57,2025-02-16
4534,77,3,79.65,2025-04-23
4534,77,2,43.11,2021-07-15
4534,77,3,54.22,2025-06-23
4534,50,5,95.34,2022-04-01
4534,50,2,64.95,2025-01-01
4534,50,5,57.41,2025-08-15
4534,50,4,99.00,2025-08-14
4534,50,6,86.22,2025-01-19
4534,66,2,55.31,2024-07-03
4534,66,6,94.91,2023-06-20
4534,66,2,97.36,2023-09-26
4534,66,5,99.24,2021-06-21
4534,66,6,43.27,2021-07-29
4535,6,3,62.94,2022-04-15
4535,6,5,73.64,2024-07-15
4535,6,2,86.06,2025-02-04
4535,6,3,82.84,2025-07-18
4535,6,1,82.73,2022-06-17
4535,5,1,95.42,2023-02-22
4535,5,1,75.66,2022-04-30
4535,5,3,84.00,2022-01-05
4535,5,1,75.17,2021-02-09
4535,5,1,83.37,2020-10-22
4535,46,1,56.61,2021-03-28
4535,46,5,69.34,2021-11-28
4535,46,3,69.03,2025-05-10
4535,46,4,67.75,2023-11-03
4535,46,1,54.23,2022-10-21
4535,52,1,43.25,2021-07-04
4535,52,3,44.09,2025-02-14
4535,52,3,44.91,2023-04-23
4535,52,2,55.12,2022-09-03
4535,52,2,51.68,2024-04-20
4536,28,4,97.12,2020-10-02
4536,28,6,73.88,2025-05-25
4536,28,1,97.88,2021-07-25
4536,28,2,64.29,2021-03-04
4536,28,3,70.27,2024-08-07
4536,45,2,47.40,2024-04-15
4536,45,2,55.47,2025-04-06
4536,45,5,82.55,2025-07-24
4536,45,6,69.88,2022-11-28
4536,45,4,94.47,2023-03-13
4536,48,5,86.45,2021-09-02
4536,48,2,63.86,2024-06-27
4536,48,6,97.08,2024-07-31
4536,48,4,57.52,2020-10-22
4536,48,1,95.06,2021-03-20
4536,40,1,58.78,2024-03-22
4536,40,6,99.37,2025-04-21
4536,40,1,66.89,2024-10-03
4536,40,2,69.37,2022-09-04
4536,40,1,88.85,2022-08-30
4537,99,2,87.44,2022-12-15
4537,99,4,82.09,2022-10-08
4537,99,3,86.87,2024-05-25
4537,99,5,43.98,2023-10-14
4537,99,4,92.42,2024-06-17
4537,63,5,80.74,2022-05-18
4537,63,1,76.93,2024-08-30
4537,63,5,74.63,2021-04-30
4537,63,4,91.06,2024-04-11
4537,63,2,97.54,2025-01-28
4537,8,2,51.47,2021-01-19
4537,8,4,79.52,2021-03-13
4537,8,4,79.70,2021-02-09
4537,8,3,42.17,2022-09-27
4537,8,4,65.46,2025-02-17
4537,23,2,46.28,2023-05-12
4537,23,4,49.61,2021-07-27
4537,23,4,52.44,2022-06-20
4537,23,3,95.91,2021-10-19
4537,23,2,52.12,2022-05-10
4538,2,4,75.53,2022-08-02
4538,2,6,87.55,2024-10-18
4538,2,5,89.30,2021-10-15
4538,2,6,79.49,2023-02-20
4538,2,5,71.11,2020-09-13
4538,23,3,66.16,2024-06-12
4538,23,6,87.78,2024-03-06
4538,23,4,93.04,2023-04-06
4538,23,2,63.00,2023-09-26
4538,23,3,49.92,2021-07-11
4538,1,1,79.99,2025-04-11
4538,1,3,49.16,2023-06-23
4538,1,3,40.86,2022-07-19
4538,1,4,41.35,2020-11-27
4538,1,6,90.54,2020-11-27
4538,84,4,59.92,2022-01-25
4538,84,1,99.81,2024-02-04
4538,84,5,92.97,2021-05-27
4538,84,2,94.86,2022-10-12
4538,84,1,99.70,2023-12-07
4539,62,1,88.01,2024-11-24
4539,62,5,85.43,2024-08-25
4539,62,1,43.89,2025-07-17
4539,62,3,97.44,2021-05-30
4539,62,1,47.20,2021-03-29
4539,55,2,40.39,2022-02-08
4539,55,3,93.20,2025-08-19
4539,55,1,58.70,2020-12-11
4539,55,2,58.90,2024-02-22
4539,55,4,58.34,2022-06-06
4539,34,4,58.25,2024-05-30
4539,34,2,72.92,2024-06-28
4539,34,5,46.44,2023-01-24
4539,34,6,86.04,2023-01-25
4539,34,3,53.13,2022-06-09
4539,84,5,41.52,2023-09-10
4539,84,1,59.54,2023-04-28
4539,84,6,86.67,2021-05-15
4539,84,1,43.94,2024-11-06
4539,84,6,48.55,2021-09-24
4540,8,5,53.42,2023-10-05
4540,8,2,72.66,2022-07-30
4540,8,6,53.02,2023-03-01
4540,8,2,41.62,2021-02-03
4540,8,5,99.12,2025-03-06
4540,65,1,90.11,2023-02-21
4540,65,6,96.50,2023-08-10
4540,65,1,45.07,2020-12-23
4540,65,2,48.26,2023-09-20
4540,65,1,94.90,2021-06-06
4540,22,1,50.28,2023-06-28
4540,22,6,49.59,2021-09-01
4540,22,5,84.97,2022-06-22
4540,22,2,63.25,2023-10-01
4540,22,4,74.10,2025-08-25
4540,54,5,53.60,2024-05-11
4540,54,2,55.23,2024-04-26
4540,54,4,64.72,2023-04-18
4540,54,6,54.77,2020-10-28
4540,54,4,72.95,2024-05-22
4541,79,1,97.90,2023-02-11
4541,79,4,81.00,2022-07-16
4541,79,6,85.34,2024-05-28
4541,79,1,49.16,2025-03-13
4541,79,5,87.73,2021-03-17
4541,12,6,70.31,2022-02-17
4541,12,1,57.30,2025-03-23
4541,12,6,44.31,2024-06-03
4541,12,1,83.71,2021-12-13
4541,12,4,67.27,2021-12-19
4541,9,5,56.00,2021-04-10
4541,9,5,42.16,2022-01-12
4541,9,6,93.44,2025-04-29
4541,9,1,91.68,2022-04-24
4541,9,1,43.95,2021-01-28
4541,55,5,85.28,2023-11-27
4541,55,3,82.86,2020-11-11
4541,55,6,93.09,2023-10-02
4541,55,3,47.69,2020-11-24
4541,55,3,56.61,2022-04-22
4542,52,5,67.70,2024-02-23
4542,52,3,41.00,2022-02-02
4542,52,3,69.61,2024-01-15
4542,52,1,53.51,2022-02-12
4542,52,4,80.03,2021-02-15
4542,96,1,50.34,2022-02-05
4542,96,3,45.88,2023-11-13
4542,96,5,78.12,2021-01-03
4542,96,6,70.68,2025-02-27
4542,96,4,80.03,2023-12-11
4542,16,4,80.10,2022-05-27
4542,16,1,64.74,2024-03-14
4542,16,2,70.04,2022-07-16
4542,16,1,77.66,2022-08-02
4542,16,3,59.95,2021-09-29
4542,1,1,74.60,2023-03-29
4542,1,5,81.75,2023-09-29
4542,1,4,41.34,2021-08-07
4542,1,1,95.02,2021-03-29
4542,1,2,81.42,2025-03-20
4543,75,1,99.31,2022-08-11
4543,75,4,55.52,2023-05-29
4543,75,5,78.95,2024-06-12
4543,75,3,41.61,2025-03-22
4543,75,2,43.86,2024-06-13
4543,16,2,91.18,2021-11-19
4543,16,6,45.22,2024-01-24
4543,16,1,60.05,2021-06-29
4543,16,5,42.05,2022-06-17
4543,16,5,51.11,2024-06-21
4543,96,5,61.60,2023-12-11
4543,96,4,59.21,2022-11-26
4543,96,3,81.87,2021-12-27
4543,96,4,54.67,2025-06-06
4543,96,3,91.94,2022-01-11
4543,52,3,92.37,2024-11-26
4543,52,5,68.27,2022-02-05
4543,52,5,97.83,2023-08-01
4543,52,3,42.68,2022-12-05
4543,52,1,95.62,2025-08-23
4544,42,2,59.33,2021-05-12
4544,42,5,96.17,2021-05-14
4544,42,2,94.72,2024-09-22
4544,42,6,96.69,2024-05-29
4544,42,6,85.15,2021-08-05
4544,20,6,89.13,2023-12-03
4544,20,6,77.15,2023-05-04
4544,20,6,83.10,2020-12-02
4544,20,4,86.04,2025-03-20
4544,20,2,54.11,2021-11-08
4544,54,4,48.02,2021-06-24
4544,54,2,86.20,2025-06-29
4544,54,2,90.29,2023-02-07
4544,54,3,92.65,2023-06-07
4544,54,5,74.97,2023-02-12
4544,64,1,55.29,2024-02-25
4544,64,1,57.67,2022-05-02
4544,64,3,88.15,2021-11-04
4544,64,2,66.25,2024-09-06
4544,64,2,97.97,2020-12-11
4545,96,6,88.64,2024-02-25
4545,96,2,88.11,2022-12-22
4545,96,4,41.23,2022-07-18
4545,96,2,42.23,2024-09-27
4545,96,5,46.95,2023-06-18
4545,30,5,98.78,2024-06-18
4545,30,3,66.08,2022-05-30
4545,30,6,66.99,2023-05-24
4545,30,4,70.34,2022-08-27
4545,30,1,51.86,2024-11-17
4545,72,6,80.35,2023-11-05
4545,72,2,52.12,2022-03-20
4545,72,1,94.52,2023-05-08
4545,72,5,52.15,2023-12-16
4545,72,2,90.91,2021-10-27
4545,88,1,50.99,2024-03-05
4545,88,5,78.53,2020-12-04
4545,88,3,80.96,2022-02-17
4545,88,5,43.43,2024-11-22
4545,88,4,62.32,2025-03-27
4546,67,6,75.60,2024-10-21
4546,67,5,52.09,2025-02-26
4546,67,1,70.96,2023-02-01
4546,67,5,50.77,2024-08-06
4546,67,2,53.82,2025-05-31
4546,66,3,58.78,2022-11-27
4546,66,1,82.06,2024-09-09
4546,66,2,91.24,2021-08-27
4546,66,5,59.30,2025-03-31
4546,66,4,73.65,2021-09-22
4546,29,3,44.75,2022-03-08
4546,29,2,58.26,2024-10-28
4546,29,4,79.43,2024-05-12
4546,29,6,99.96,2023-08-27
4546,29,3,85.34,2022-04-20
4546,64,2,57.13,2021-11-14
4546,64,6,47.70,2024-04-29
4546,64,6,49.16,2025-01-14
4546,64,4,49.50,2025-02-18
4546,64,3,88.37,2021-10-10
4547,85,4,89.88,2024-03-10
4547,85,1,82.77,2025-08-07
4547,85,2,97.31,2023-04-01
4547,85,5,67.55,2023-08-06
4547,85,2,86.91,2021-11-27
4547,73,2,53.49,2023-03-12
4547,73,2,61.30,2020-10-21
4547,73,3,65.73,2023-11-18
4547,73,3,77.13,2021-12-02
4547,73,6,62.56,2025-07-19
4547,56,6,45.64,2025-05-04
4547,56,6,55.10,2022-04-18
4547,56,3,66.22,2023-09-04
4547,56,1,47.04,2021-04-14
4547,56,5,97.94,2020-12-15
4547,51,1,60.47,2020-09-28
4547,51,5,95.70,2021-03-27
4547,51,2,99.72,2024-12-21
4547,51,5,86.55,2025-04-19
4547,51,2,88.87,2020-12-19
4548,94,6,88.46,2022-08-01
4548,94,2,44.35,2023-05-31
4548,94,6,90.95,2022-02-03
4548,94,1,85.22,2025-08-19
4548,94,6,77.36,2024-08-16
4548,77,4,99.99,2024-07-31
4548,77,6,80.53,2023-04-18
4548,77,3,96.09,2025-06-12
4548,77,2,45.55,2022-02-21
4548,77,5,42.23,2025-06-08
4548,65,1,90.06,2023-12-05
4548,65,2,46.71,2023-06-30
4548,65,2,86.46,2025-05-24
4548,65,5,48.51,2021-02-03
4548,65,1,62.09,2022-12-24
4548,26,6,64.30,2023-06-14
4548,26,4,69.86,2020-12-12
4548,26,3,87.74,2025-06-02
4548,26,2,93.64,2023-03-26
4548,26,1,44.70,2022-05-08
4549,5,6,67.76,2021-05-21
4549,5,3,76.50,2022-11-19
4549,5,4,58.23,2024-12-25
4549,5,2,93.38,2021-11-22
4549,5,5,50.56,2023-01-23
4549,95,2,57.67,2024-09-27
4549,95,4,43.85,2023-11-14
4549,95,6,83.49,2021-09-16
4549,95,6,97.09,2024-10-01
4549,95,2,49.50,2022-12-23
4549,64,6,58.97,2022-03-26
4549,64,3,44.24,2022-01-04
4549,64,2,60.15,2024-08-02
4549,64,6,67.94,2025-02-06
4549,64,2,93.47,2021-06-07
4549,2,4,71.98,2024-07-07
4549,2,4,48.57,2023-11-10
4549,2,2,99.14,2022-04-03
4549,2,2,96.88,2022-05-12
4549,2,2,74.28,2024-05-29
4550,100,3,91.17,2023-01-02
4550,100,6,69.46,2023-10-21
4550,100,1,78.23,2023-11-04
4550,100,5,67.80,2022-04-02
4550,100,5,99.67,2020-12-03
4550,27,5,86.39,2025-02-08
4550,27,6,63.53,2025-05-04
4550,27,3,88.30,2025-03-17
4550,27,3,96.30,2024-12-18
4550,27,4,62.21,2021-02-18
4550,89,2,49.38,2022-08-10
4550,89,5,60.37,2022-05-06
4550,89,4,88.32,2024-10-05
4550,89,5,92.68,2025-03-26
4550,89,6,81.38,2023-12-14
4550,68,4,79.44,2024-03-19
4550,68,2,84.48,2023-02-07
4550,68,6,72.06,2025-04-24
4550,68,4,99.30,2023-11-01
4550,68,6,40.44,2023-03-05
4551,43,1,80.99,2021-03-16
4551,43,5,42.39,2022-09-09
4551,43,3,84.00,2024-04-10
4551,43,5,40.84,2021-02-10
4551,43,5,57.20,2025-02-12
4551,28,3,42.65,2024-05-22
4551,28,1,80.87,2022-07-29
4551,28,1,77.90,2021-04-28
4551,28,6,41.21,2025-02-02
4551,28,2,73.69,2025-01-05
4551,53,4,59.94,2021-03-27
4551,53,4,74.93,2023-09-07
4551,53,5,80.59,2024-10-12
4551,53,5,95.11,2023-02-08
4551,53,4,61.41,2021-01-05
4551,92,5,98.24,2023-05-31
4551,92,1,93.07,2021-09-26
4551,92,1,57.26,2021-09-25
4551,92,4,65.11,2024-03-15
4551,92,6,88.19,2021-10-18
4552,78,1,90.52,2024-12-24
4552,78,5,70.84,2020-10-31
4552,78,5,85.58,2022-04-07
4552,78,5,68.33,2024-03-19
4552,78,6,97.89,2022-12-07
4552,32,6,84.57,2022-11-29
