id_estudiante,fecha,total
445,2024-09-27,27.50
4690,2022-08-06,1183.00
2238,2025-06-15,427.50
3570,2023-08-18,1110.00
4421,2022-10-09,1290.00
3103,2022-12-15,384.00
1332,2021-04-05,700.00
1384,2024-07-11,367.50
1162,2024-03-29,975.00
4961,2021-07-04,570.00
3242,2021-03-19,18.50
4950,2020-11-28,415.00
1033,2021-08-28,515.00
3343,2023-04-01,1309.00
2740,2024-10-15,756.00
3339,2021-08-20,253.00
4485,2025-01-18,2460.00
4440,2023-09-11,1313.00
2018,2025-07-04,100.00
3092,2024-12-16,15.00
958,2023-02-19,750.00
4022,2021-01-02,285.00
3755,2020-11-15,240.00
1395,2024-05-28,250.00
3332,2024-10-09,450.00
3014,2022-07-27,481.00
1496,2024-02-04,750.00
2373,2024-06-13,1310.00
2710,2023-08-02,539.00
2588,2022-05-21,1535.00
4306,2025-05-01,2123.00
1389,2022-06-12,600.00
3459,2025-08-07,400.00
4737,2020-12-16,3.00
453,2021-01-23,1088.00
594,2023-08-19,820.50
49,2023-09-28,352.50
4949,2023-06-10,1875.00
136,2023-02-28,305.00
3694,2021-05-08,3.00
4014,2021-08-29,1590.00
1121,2021-08-04,130.00
1316,2025-06-13,627.50
1205,2024-10-27,225.00
344,2023-01-31,427.50
1340,2023-04-02,750.00
3514,2023-02-20,430.00
4305,2024-11-03,750.00
4644,2022-04-08,710.00
4469,2021-12-17,732.50
1043,2021-05-20,1010.00
3980,2023-07-19,1115.00
238,2021-06-17,640.00
1908,2023-10-12,360.00
4950,2024-12-30,360.00
2009,2022-05-05,1357.50
91,2023-08-28,600.00
1341,2024-06-18,1096.00
1884,2023-11-29,505.00
2675,2024-02-19,275.00
756,2022-05-20,125.00
1313,2020-12-07,125.00
762,2024-02-27,360.00
4052,2021-07-30,887.50
1393,2024-05-05,492.50
104,2021-04-03,250.00
2673,2023-05-09,490.00
4941,2024-09-26,1022.50
3087,2025-06-14,13.00
2831,2025-06-14,760.00
1743,2023-11-03,596.00
1720,2022-03-09,360.00
415,2024-11-19,5.00
1633,2025-08-06,390.00
834,2020-12-10,1780.00
2476,2023-04-12,14.00
4236,2020-09-18,675.00
4816,2022-12-24,1112.00
633,2023-10-17,1300.00
4682,2025-09-02,1050.00
1742,2021-06-02,208.00
3120,2022-08-15,558.00
1722,2021-06-14,369.00
1508,2023-06-02,425.00
4334,2024-02-26,670.00
3483,2024-11-10,540.00
2839,2023-02-17,728.00
3016,2022-04-29,240.00
4515,2024-02-18,1622.50
1819,2022-05-18,1425.00
1313,2020-10-11,1200.00
2131,2022-09-01,618.00
1137,2023-09-28,737.00
4732,2025-01-27,88.50
1302,2025-02-28,475.00
32,2022-03-30,1175.00
680,2022-12-04,5.00
3745,2021-09-11,662.50
1212,2023-02-24,1034.00
1550,2022-06-15,1113.00
1400,2022-06-16,579.00
2563,2022-05-15,6.00
104,2020-09-23,716.50
3169,2024-06-30,733.00
3638,2025-06-23,250.00
2914,2025-05-24,225.00
2698,2021-03-08,376.00
1636,2020-10-31,24.00
1348,2022-04-03,542.50
1129,2020-11-19,751.00
963,2021-08-11,1155.00
862,2022-10-03,950.00
594,2021-08-22,633.00
3356,2023-06-12,390.00
2209,2021-10-13,1302.50
396,2024-12-11,205.00
4905,2024-05-17,619.00
1908,2021-01-12,725.00
2559,2022-06-08,649.00
3109,2022-08-30,276.00
3195,2021-11-29,1740.00
2403,2024-07-12,1694.00
1684,2024-01-23,1058.00
1509,2021-06-18,977.50
4660,2024-10-02,847.50
4934,2024-10-15,1225.00
3638,2025-03-08,623.00
4597,2024-08-27,102.50
2578,2021-08-16,1403.00
3293,2022-12-07,900.00
4245,2023-08-05,306.00
993,2024-07-11,188.00
303,2024-11-26,1440.00
1899,2024-01-21,820.00
119,2025-01-27,627.50
2998,2023-05-23,555.50
3478,2024-06-10,564.00
2253,2025-04-23,1350.00
4840,2021-09-07,707.50
2719,2022-09-19,225.00
4557,2022-09-05,125.00
4982,2020-11-14,496.00
2545,2023-11-11,960.00
2735,2023-05-18,725.00
1932,2023-04-05,500.00
3243,2024-06-14,728.00
3222,2022-09-18,890.00
3774,2023-06-17,881.00
4548,2021-04-04,250.00
2395,2023-07-13,925.00
1968,2022-10-28,486.00
1966,2024-09-30,360.00
4811,2022-05-06,1017.50
3458,2021-10-04,1885.00
1707,2021-10-11,11.50
3854,2023-10-14,325.00
950,2022-11-15,402.50
1755,2023-01-08,700.00
1388,2024-06-03,1475.00
1946,2023-11-22,501.00
4581,2023-12-24,770.00
1774,2022-04-14,1618.00
3648,2025-01-17,50.00
2048,2024-09-10,500.00
2922,2022-11-20,376.00
586,2023-01-17,339.00
750,2021-09-19,100.00
4134,2022-07-24,128.00
4877,2023-10-11,250.00
4954,2025-06-17,673.00
805,2022-05-16,585.00
3243,2023-12-03,322.50
1448,2022-08-08,327.50
1734,2022-01-19,1050.00
1232,2025-01-24,935.00
2710,2021-09-14,500.00
4564,2022-09-26,866.00
3714,2021-12-05,1625.00
2513,2022-11-27,16.00
1113,2023-11-20,689.00
4486,2021-03-10,16.00
2222,2021-09-08,882.50
508,2023-05-28,998.00
2976,2022-12-01,675.00
574,2023-09-30,575.00
3732,2024-09-01,375.00
4655,2023-02-23,1169.00
1661,2025-03-25,15.50
1954,2021-05-20,355.00
2601,2024-12-10,240.00
4419,2021-04-04,789.00
492,2024-08-07,752.50
2429,2024-05-07,1091.00
917,2025-09-02,1066.00
3924,2022-04-16,645.00
3105,2023-05-21,130.00
388,2020-12-06,368.00
2727,2021-11-26,910.00
1549,2025-01-12,11.50
1971,2023-03-31,1675.00
1963,2021-06-23,1462.50
3434,2025-03-11,990.00
585,2024-04-19,655.00
4155,2024-03-06,249.00
3078,2024-02-11,500.00
4841,2025-08-14,130.00
4285,2023-01-29,800.00
4349,2020-11-07,392.50
682,2024-05-22,105.00
4785,2022-04-08,480.00
1388,2021-07-05,1057.50
250,2022-06-23,906.50
238,2021-01-30,640.00
1553,2022-10-20,8.00
1161,2024-01-06,708.00
3412,2023-03-01,240.00
3090,2021-08-21,175.00
4435,2023-12-29,1289.00
2179,2020-12-11,380.00
1885,2025-08-05,130.00
2773,2020-10-23,410.00
4086,2023-10-22,770.00
4277,2024-04-24,12.00
4013,2023-11-15,280.00
1480,2024-12-14,300.00
923,2025-07-20,1290.00
3978,2025-06-19,389.00
2433,2021-04-04,630.50
3038,2024-09-29,610.00
1692,2021-09-25,1460.00
4193,2020-12-16,31.00
2963,2022-05-02,1221.00
2664,2021-04-13,187.50
2278,2025-07-06,692.50
3747,2021-02-02,510.00
3727,2024-12-10,618.00
1091,2023-12-14,1150.00
4994,2021-02-17,550.00
4343,2023-09-21,316.00
744,2022-02-06,516.00
916,2021-03-05,540.00
4614,2022-03-23,633.00
4389,2023-07-28,1475.00
2609,2022-01-13,116.00
4926,2023-08-01,670.00
4761,2022-12-29,375.00
2497,2023-03-19,540.00
1440,2025-07-20,725.00
1916,2024-03-09,325.00
2685,2024-09-26,1610.00
3028,2022-01-04,675.00
4091,2022-02-06,919.00
1925,2021-01-30,950.00
1343,2021-11-01,120.00
180,2020-12-01,256.00
2716,2024-10-30,8.00
3859,2024-08-15,250.00
2361,2025-04-08,1208.50
2399,2024-07-21,748.50
4713,2021-10-02,1419.00
3651,2021-02-03,6.00
2541,2024-03-08,530.00
2874,2023-06-27,828.00
1631,2023-02-27,375.00
4220,2021-11-04,900.00
2837,2020-11-16,1635.00
2706,2023-11-18,1390.00
3103,2024-01-01,540.00
4353,2022-11-18,300.00
30,2021-06-23,139.00
3671,2024-09-06,256.00
3095,2023-07-10,25.00
2993,2023-01-17,875.00
2842,2024-01-30,1525.00
1673,2020-09-29,375.00
1247,2021-06-20,1890.00
503,2020-10-09,445.00
3641,2024-12-20,1400.00
3199,2023-08-06,75.00
928,2020-12-21,129.00
2411,2022-07-26,360.00
60,2021-12-10,268.00
560,2021-12-05,831.00
664,2022-01-14,24.00
2218,2021-09-20,31.00
297,2024-03-21,930.00
4365,2021-03-03,1050.00
3542,2022-03-28,1360.00
3421,2022-02-06,570.00
4220,2025-06-29,3.00
3049,2025-02-04,32.50
4462,2025-06-04,355.00
3565,2022-07-18,225.00
4677,2021-01-11,675.00
2356,2022-01-03,735.00
1271,2021-10-24,400.50
1581,2025-07-27,46.00
702,2022-11-06,757.50
4809,2021-02-28,135.00
892,2024-06-15,548.00
1351,2025-09-05,50.00
4412,2024-12-28,523.50
2822,2025-08-21,930.00
640,2023-05-23,860.00
4618,2025-04-13,1443.00
1195,2023-09-29,1365.00
4490,2024-06-14,800.00
3642,2020-10-06,7.50
3928,2024-03-18,585.00
387,2023-09-22,660.00
1469,2021-09-19,380.00
347,2025-04-23,1050.00
2685,2025-06-18,625.00
2975,2021-05-25,886.50
4937,2024-12-08,7.50
755,2023-06-06,500.00
454,2023-09-11,237.50
4419,2022-11-20,875.00
4506,2023-01-12,66.00
814,2021-08-03,265.50
4946,2024-11-30,7.50
4254,2025-05-26,146.00
3140,2023-08-16,1253.00
2107,2024-10-18,825.00
3282,2022-10-17,1284.00
1050,2021-03-07,200.00
1346,2021-09-09,7.50
350,2022-02-03,224.00
3935,2020-10-16,374.00
1867,2023-03-24,282.50
773,2021-06-05,450.00
1252,2022-04-29,900.00
208,2025-01-20,492.50
4358,2023-10-21,1880.00
929,2022-09-19,9.00
584,2023-12-09,815.00
536,2020-11-14,333.00
398,2022-11-09,468.00
1807,2024-05-02,24.00
2059,2023-01-07,6.00
51,2022-08-31,315.00
672,2023-09-12,383.50
3596,2021-03-19,930.00
4990,2023-08-18,807.50
1470,2022-02-02,180.00
1336,2024-08-03,41.00
3452,2023-06-06,260.00
821,2021-11-07,875.00
3692,2024-02-21,975.00
2699,2021-03-20,245.00
4360,2023-10-25,8.00
3582,2023-11-17,1840.00
754,2022-12-13,1620.00
4497,2022-01-17,510.00
132,2021-06-15,88.00
2623,2024-04-02,749.00
4095,2021-12-09,890.00
3372,2023-10-06,13.00
756,2021-09-15,503.00
3609,2022-10-12,700.00
3616,2022-11-03,146.00
585,2023-05-10,120.00
3194,2024-04-29,1034.00
357,2025-01-25,6.00
4940,2025-01-04,2.50
3120,2025-06-25,300.00
1067,2025-05-06,1061.50
1140,2022-10-02,931.50
2430,2025-02-24,224.00
4786,2024-11-27,950.00
1756,2021-11-04,100.00
2822,2022-09-01,118.50
4190,2022-10-24,1110.00
4723,2022-04-05,450.00
4790,2023-11-21,260.00
1318,2022-11-23,360.00
1937,2022-01-19,832.50
1467,2024-10-21,702.50
1442,2022-09-28,650.00
2463,2022-03-04,161.00
1367,2023-07-27,616.00
2840,2023-04-06,325.00
506,2022-12-12,686.00
3363,2024-03-06,249.00
2952,2025-02-03,1308.00
208,2021-06-30,675.00
1732,2021-10-02,6.00
2671,2024-09-15,925.00
1511,2020-11-12,720.00
4338,2022-12-01,125.00
1712,2025-03-22,933.00
4534,2025-08-25,780.00
4887,2023-04-29,81.00
2637,2022-10-17,1825.00
976,2022-08-28,392.50
832,2024-06-11,59.00
2572,2025-01-01,505.00
1130,2021-10-28,830.00
611,2023-11-13,125.00
1304,2022-10-05,1182.50
607,2024-10-05,350.00
4197,2024-02-05,700.00
3618,2021-08-13,284.50
2759,2025-03-01,1510.00
3024,2021-10-10,130.00
4181,2023-11-20,7.50
2712,2021-01-10,655.00
1634,2025-08-01,900.00
1190,2025-05-06,300.00
800,2020-10-12,854.00
2160,2021-08-19,855.00
1253,2025-08-02,875.00
3416,2023-02-11,974.00
727,2022-05-19,860.00
318,2024-06-01,926.50
1866,2022-10-19,743.00
169,2023-04-06,875.00
1994,2022-11-19,1215.00
4639,2021-11-01,375.00
2355,2023-10-01,11.00
4550,2022-02-20,260.00
3342,2024-04-03,635.00
4069,2022-01-01,1598.00
1380,2023-01-18,432.00
2627,2021-02-03,1125.00
1043,2023-04-22,350.00
3954,2025-08-26,25.00
4823,2022-11-25,832.50
4517,2025-03-01,349.00
1521,2024-12-23,740.00
4245,2021-03-12,225.00
2735,2023-02-28,815.00
3427,2023-04-10,446.00
3034,2021-04-13,1005.00
762,2022-04-09,7.50
2108,2022-10-19,762.50
2776,2021-09-16,16.00
2917,2022-06-11,59.00
3093,2024-08-13,300.00
3809,2022-04-01,490.00
1087,2024-07-20,710.00
4686,2022-01-12,884.00
3878,2022-03-16,300.00
1376,2024-10-03,500.00
4109,2023-03-14,24.00
1483,2022-06-21,500.00
1120,2022-12-04,390.00
3998,2024-08-03,777.50
2578,2022-02-03,383.00
2217,2025-03-29,1280.00
4833,2024-02-05,1290.00
3890,2021-08-29,1125.00
626,2022-06-15,330.00
1484,2023-08-16,144.50
1412,2021-01-27,300.00
2257,2022-10-21,371.50
3362,2022-06-16,364.00
3350,2023-11-27,1160.00
4587,2021-01-27,1474.00
896,2024-03-17,1317.50
2176,2024-12-20,483.00
4567,2023-04-17,120.00
3062,2021-06-02,350.00
1244,2021-05-19,401.00
1885,2020-10-09,538.00
3349,2024-04-01,264.00
2067,2024-02-11,650.00
766,2024-10-08,725.00
2332,2022-10-18,125.00
1139,2025-03-10,331.00
2475,2022-09-07,1090.00
1060,2020-12-27,174.00
2828,2023-05-03,668.00
3207,2024-08-11,180.00
955,2023-04-13,1090.00
3766,2023-11-15,2113.00
329,2025-02-01,200.00
1559,2023-10-16,390.00
220,2024-09-24,337.50
2725,2022-06-14,2.50
3570,2020-12-07,980.00
1561,2025-08-04,8.00
3452,2022-05-05,633.00
4329,2023-02-14,410.00
1393,2025-05-28,2500.00
3565,2025-04-06,540.00
1751,2024-05-02,225.00
2942,2023-07-20,404.00
1945,2025-04-30,355.00
3767,2021-03-23,75.00
4557,2023-12-24,1678.00
2742,2023-07-14,1860.00
3190,2024-07-21,365.00
4814,2022-05-16,750.00
194,2024-11-11,400.00
3248,2021-07-21,1270.00
2362,2022-04-22,390.00
2652,2022-08-28,540.00
4711,2023-05-10,1160.00
3310,2023-01-01,849.00
604,2024-04-21,393.00
585,2023-01-02,5.00
362,2021-11-10,325.00
2467,2021-01-05,2090.00
2468,2025-08-27,375.00
900,2024-05-18,935.00
3143,2024-05-20,890.00
2095,2021-01-07,1455.00
4893,2020-09-18,7.50
865,2022-05-19,550.00
67,2025-08-25,120.00
96,2021-04-21,800.00
3089,2023-01-12,1277.50
1026,2021-09-21,1175.00
4669,2020-11-27,109.00
4247,2025-06-06,245.00
4162,2024-03-15,2180.00
3102,2023-01-22,400.00
3317,2020-11-25,1710.00
395,2022-06-22,1000.00
2334,2023-04-04,145.00
4089,2021-10-29,525.00
2881,2025-05-15,1614.00
4374,2024-05-20,8.00
1638,2024-05-23,7.50
1353,2023-03-23,517.00
180,2022-12-24,575.00
170,2025-07-06,350.00
1410,2024-10-25,816.00
454,2021-05-23,1085.00
3206,2025-02-21,562.50
3952,2022-01-23,810.00
4533,2021-10-22,208.00
252,2022-05-15,5.00
4484,2022-10-31,385.50
382,2024-10-10,240.00
632,2022-06-08,920.00
3885,2022-06-15,127.50
3181,2024-06-24,367.00
3492,2024-11-09,267.50
736,2022-12-31,1650.00
2054,2023-06-13,678.00
3731,2024-10-08,841.00
2883,2021-08-28,450.00
3763,2024-02-13,349.00
972,2025-01-21,7.50
4175,2023-10-22,1538.00
414,2022-02-21,111.00
4325,2024-09-27,756.00
2771,2022-05-13,928.00
4828,2024-09-18,371.00
576,2023-09-02,750.00
4661,2024-03-14,180.00
3658,2022-09-04,930.00
241,2020-12-11,200.00
3544,2023-07-18,145.00
1377,2023-01-04,694.00
3489,2021-08-26,1091.00
4565,2021-05-11,420.00
4376,2021-07-20,1568.00
3295,2024-05-10,540.00
2736,2024-06-11,75.00
1534,2023-10-06,1050.00
52,2025-06-19,915.00
4357,2024-03-29,563.00
111,2023-11-18,675.00
4295,2021-03-22,1048.00
2790,2025-05-20,941.00
1323,2022-12-23,32.00
1316,2023-12-27,1050.00
4425,2022-01-29,1040.00
3729,2022-12-16,1110.00
716,2023-11-06,792.50
2174,2021-12-24,11.00
1434,2025-04-08,917.50
2098,2023-09-22,598.00
2617,2023-08-26,468.00
1916,2025-05-14,564.00
3464,2022-08-25,656.00
3280,2025-08-31,1625.00
4588,2020-12-03,1375.00
2415,2022-08-11,810.00
4129,2024-04-29,6.00
3911,2022-08-11,185.00
386,2024-05-20,1053.00
1252,2025-04-21,225.00
1446,2022-02-16,675.00
4625,2024-10-31,683.00
2403,2022-04-08,757.50
4752,2021-09-13,1449.00
184,2024-03-12,400.00
2625,2023-07-21,1100.00
1913,2021-07-07,350.00
3485,2021-09-01,1735.00
3562,2022-01-19,1441.00
1423,2022-05-15,1264.00
1792,2021-08-22,411.00
460,2024-03-27,7.50
605,2025-04-03,1252.50
4324,2022-06-23,395.00
4895,2024-03-24,745.00
2594,2025-03-02,965.00
3200,2024-11-14,710.00
859,2024-09-22,1050.00
4011,2022-05-22,758.50
1790,2023-08-13,250.00
1685,2025-06-24,1800.00
989,2022-01-04,240.00
2642,2021-09-23,1200.00
1562,2022-04-28,2725.00
4207,2024-06-16,1032.50
1526,2022-03-04,25.00
180,2022-05-22,350.00
385,2021-08-25,1324.00
4556,2020-10-04,251.00
3061,2023-06-11,1790.00
1132,2021-02-15,1580.00
4693,2021-12-12,750.00
21,2021-10-05,1399.00
1344,2024-12-29,450.00
3849,2022-03-06,8.00
4294,2022-07-02,256.00
3367,2022-09-28,940.00
2784,2024-12-24,245.00
2874,2022-03-21,1335.00
2744,2022-03-14,9.00
1442,2021-07-10,537.50
2758,2023-12-08,1108.00
2545,2024-09-16,205.00
4444,2024-09-15,100.00
1289,2021-11-02,1200.00
2096,2024-12-15,876.00
1666,2021-08-16,6.00
736,2024-05-27,1252.50
1161,2025-01-09,895.00
2994,2020-11-27,300.00
4373,2022-05-10,170.00
831,2023-04-14,8.00
4188,2022-02-23,82.50
913,2021-12-01,1068.00
3306,2022-08-12,350.00
3749,2023-07-10,13.00
1165,2021-11-04,396.00
675,2023-05-28,450.00
2374,2021-07-13,331.00
2919,2024-11-03,1085.00
2754,2023-01-05,500.00
2948,2022-12-25,1547.50
3060,2024-08-17,383.00
797,2021-11-29,1124.00
1667,2022-06-11,356.00
4664,2023-10-10,1222.50
619,2023-03-14,360.00
2835,2024-05-25,200.00
4353,2023-09-11,392.50
2614,2022-04-06,440.00
4588,2022-10-26,258.00
276,2023-10-08,320.00
930,2022-06-05,182.50
4280,2023-11-03,497.50
3150,2024-11-10,676.00
1440,2024-01-01,240.00
1298,2022-05-08,1128.00
4253,2021-01-05,1026.00
994,2025-03-29,251.50
1961,2021-05-06,240.00
3936,2022-10-28,1110.00
3816,2025-09-04,1200.00
3883,2023-06-06,9.00
4549,2021-05-19,397.00
2284,2021-09-09,1140.00
1459,2024-12-30,491.00
781,2023-07-11,66.00
4736,2023-03-30,497.50
3264,2022-10-29,7.50
655,2022-07-14,860.00
634,2021-04-30,149.00
1640,2024-08-30,25.00
3160,2022-06-15,1925.00
242,2022-01-06,7.50
556,2023-12-22,130.00
3278,2022-08-22,1410.00
2233,2020-09-15,670.00
1293,2021-08-16,1495.00
215,2025-06-15,960.00
2222,2025-05-28,840.00
2067,2022-05-19,750.00
3108,2022-02-08,81.00
2070,2025-02-17,250.00
3596,2022-04-04,2.50
615,2025-08-24,605.00
1240,2023-12-18,366.00
1650,2020-10-12,250.00
242,2025-06-20,733.50
2451,2021-06-16,555.00
4923,2020-12-02,1050.00
4671,2022-02-10,500.00
2260,2024-04-14,510.00
2959,2025-03-13,729.00
4224,2025-05-02,492.00
2186,2023-10-08,234.00
950,2021-01-06,225.00
1881,2025-07-18,200.00
4254,2022-02-04,485.00
1997,2021-03-17,7.50
350,2025-05-19,690.00
3921,2021-03-11,740.00
4762,2021-06-12,436.50
4975,2024-04-19,120.00
4457,2021-09-12,1009.00
342,2021-10-13,750.00
2539,2022-11-17,1600.00
3181,2021-01-17,483.00
1568,2023-12-28,675.00
2465,2025-01-17,480.00
1343,2020-11-25,250.00
725,2022-06-09,8.00
2670,2021-03-14,266.00
1194,2023-05-05,1905.00
1550,2021-07-23,360.00
3892,2024-06-15,16.00
1245,2021-11-01,1485.00
3586,2021-03-17,540.00
4336,2025-01-27,1506.00
1625,2023-02-07,2310.00
1438,2025-03-11,200.00
2224,2023-01-30,260.00
1447,2023-12-19,258.00
1927,2023-12-04,1408.00
2525,2023-05-16,700.00
4343,2024-03-02,758.00
286,2021-10-30,405.00
1238,2024-08-01,7.50
4914,2022-01-11,816.00
2368,2024-07-18,1055.00
4711,2022-07-31,2.50
3561,2023-07-24,436.00
2485,2023-06-01,620.00
1769,2024-06-10,575.50
3229,2022-06-15,702.50
1652,2020-12-14,906.00
351,2025-08-04,475.00
2109,2021-05-17,800.00
56,2020-09-30,575.00
623,2024-08-16,1500.00
1537,2023-08-21,1056.00
1777,2022-06-10,990.00
3781,2020-11-18,700.00
2777,2023-05-20,6.00
4570,2021-02-24,767.50
2787,2024-09-22,435.00
3021,2024-04-20,1684.00
2273,2023-01-03,1083.00
1442,2022-07-16,750.00
3666,2023-02-12,870.00
2937,2024-07-13,605.00
1717,2022-04-21,363.00
689,2025-06-09,130.00
2987,2024-11-24,1120.00
950,2023-03-26,360.00
4988,2021-04-23,445.00
4052,2022-10-17,332.00
1144,2022-07-27,1050.00
876,2023-03-06,1235.00
1719,2024-03-06,225.00
4870,2022-11-30,385.00
3001,2023-03-08,188.00
4688,2024-03-07,865.00
405,2024-05-15,1350.00
3255,2025-01-31,352.50
3905,2024-11-15,435.00
29,2020-11-04,1289.00
3366,2021-06-30,1425.00
3107,2025-05-15,366.00
1452,2024-04-12,300.00
493,2022-03-15,745.00
796,2020-11-22,1725.00
3465,2021-11-27,1050.00
2953,2021-07-23,550.00
3869,2022-12-04,435.00
114,2021-07-08,375.00
427,2020-10-31,53.00
2992,2021-03-23,990.00
3195,2021-12-07,631.00
3119,2021-07-30,650.00
3943,2021-09-02,1064.00
4586,2022-07-16,942.50
3830,2020-09-27,210.00
4963,2023-11-23,6.00
1847,2023-05-29,795.00
2325,2022-08-01,43.00
4178,2023-12-05,583.00
4243,2022-09-02,560.00
1446,2023-01-19,825.00
2118,2021-09-27,450.00
1712,2021-09-17,470.00
3529,2024-12-02,1419.00
3186,2022-11-16,1300.00
2102,2021-01-09,1250.00
1789,2025-07-25,365.00
1961,2023-08-02,427.50
4325,2022-09-26,130.00
2579,2022-07-18,375.00
3903,2022-11-27,930.00
3740,2020-12-05,265.00
358,2021-08-30,1050.00
4145,2024-09-11,360.00
1890,2021-11-07,300.00
106,2023-04-27,129.00
3403,2024-01-21,1110.00
2686,2023-06-23,502.50
1828,2020-11-24,1050.00
948,2023-10-30,291.50
3502,2023-02-24,496.00
2020,2025-08-11,825.00
2660,2024-09-07,371.00
2817,2024-07-24,1515.00
1097,2025-01-21,125.00
4225,2024-11-05,416.50
4699,2023-10-08,430.00
4970,2023-05-28,2715.00
3078,2021-06-24,860.00
1141,2022-10-16,900.00
3321,2021-07-14,630.00
4382,2022-11-13,394.00
3195,2022-08-23,507.00
3964,2025-04-17,1740.00
4190,2025-08-08,600.00
3228,2021-04-25,985.00
3023,2022-10-18,380.00
2735,2021-06-05,130.00
1683,2023-07-12,75.00
1541,2022-07-04,275.00
1510,2023-03-31,2065.00
1649,2024-01-02,200.00
2159,2023-03-19,810.00
4005,2024-05-24,695.00
4105,2021-03-20,827.50
1744,2023-08-24,390.00
765,2025-05-08,1302.50
1269,2022-12-20,564.00
714,2022-09-10,1807.50
4366,2022-04-06,877.50
4956,2021-06-21,525.00
3116,2023-06-26,781.00
1470,2023-11-18,83.00
1426,2024-12-13,1154.00
4266,2021-02-03,920.00
375,2023-06-23,310.00
4160,2022-04-08,2.50
3661,2024-02-08,730.00
1190,2023-04-07,775.00
4434,2021-09-30,33.00
2241,2023-08-22,1030.00
3767,2022-08-02,419.50
155,2025-02-14,5.00
1185,2024-05-21,5.00
1114,2024-04-12,2000.00
1315,2021-04-25,1250.00
221,2025-03-28,2065.00
680,2023-08-12,700.00
4856,2021-01-25,496.00
3014,2021-02-24,200.00
3057,2025-02-27,1050.00
3698,2021-04-15,1245.00
765,2021-09-14,24.00
1801,2024-08-02,240.00
10,2024-07-29,7.50
651,2024-08-23,250.00
944,2021-05-18,75.00
3762,2023-09-30,109.00
3023,2021-07-06,635.00
3497,2024-07-04,660.00
2841,2023-04-15,844.00
4014,2021-06-07,1490.00
2612,2023-09-23,488.00
3049,2025-05-22,650.00
4814,2021-03-02,180.00
3624,2022-10-09,1685.00
722,2020-12-24,1710.00
537,2021-01-05,300.00
2242,2022-06-15,629.00
2360,2022-10-21,385.00
1181,2023-03-29,1000.00
4606,2023-06-13,1119.00
407,2021-11-09,399.00
609,2021-12-04,285.00
3331,2024-06-16,542.50
1760,2022-02-13,1383.00
610,2021-09-02,375.00
552,2022-05-30,149.00
4747,2023-07-01,880.00
2481,2022-05-30,384.00
471,2021-03-01,225.00
470,2023-02-08,830.00
153,2022-03-31,1178.00
3317,2022-07-28,560.00
4237,2023-09-13,450.00
1368,2022-10-26,710.00
1592,2025-07-25,625.00
403,2023-03-16,276.50
4238,2022-01-21,437.50
4190,2024-11-29,360.00
2706,2024-05-12,1350.00
142,2024-05-15,6.00
4031,2022-01-08,7.50
1389,2024-03-20,450.00
4440,2020-10-12,132.00
2521,2020-12-13,1465.00
2865,2025-06-02,506.00
2790,2024-10-31,1410.00
631,2022-09-10,249.00
3341,2022-04-16,925.00
2933,2021-01-13,259.00
3175,2022-08-27,360.00
4276,2023-11-13,410.00
3391,2025-01-21,100.00
3777,2024-11-04,1303.00
2682,2024-04-18,1275.00
722,2022-01-10,870.00
836,2021-08-20,1370.00
3558,2024-04-08,525.00
644,2024-02-07,260.00
1136,2022-12-23,1375.00
428,2023-10-02,431.00
2843,2023-10-11,1302.00
4188,2025-01-08,730.00
2101,2020-10-22,789.50
4394,2023-11-25,970.00
657,2022-06-05,24.00
825,2021-12-25,833.50
4882,2023-07-20,200.00
3423,2024-08-02,440.00
4734,2022-04-08,375.00
753,2023-04-19,8.00
1837,2022-12-10,370.00
3111,2024-11-07,417.50
3986,2024-07-11,24.00
4623,2020-12-25,500.00
4152,2021-01-02,510.00
3357,2025-09-04,282.00
4304,2021-07-18,916.00
3943,2021-05-02,166.00
3583,2024-11-24,2080.00
4310,2025-08-11,1075.00
3353,2023-06-18,720.00
1049,2022-09-10,1830.00
2224,2025-07-31,750.00
1314,2021-04-21,180.00
3995,2025-03-05,423.00
222,2023-06-23,550.00
3376,2024-04-16,362.50
2287,2023-12-03,24.00
2877,2025-06-24,180.00
705,2020-11-23,120.00
4934,2020-11-05,375.00
3871,2023-10-26,16.00
4136,2020-12-12,1312.50
3824,2021-03-05,680.00
4390,2023-04-05,550.00
3265,2024-11-13,425.00
4649,2023-09-12,240.00
2390,2021-04-15,75.00
737,2022-07-18,255.00
1246,2023-06-16,2431.00
2820,2021-09-18,450.00
1545,2025-09-10,775.00
190,2025-02-26,75.00
649,2022-12-18,75.00
329,2024-05-06,1165.00
4229,2025-02-05,487.00
128,2022-03-14,250.00
2993,2024-10-17,1537.50
2018,2021-06-24,986.00
2420,2020-11-19,600.00
2440,2022-05-24,150.00
780,2022-04-03,17.50
4792,2021-05-13,441.00
4906,2024-04-01,325.00
4830,2023-07-24,850.00
1537,2020-09-27,241.00
87,2022-06-27,1105.00
3474,2024-01-23,1706.00
2001,2022-05-26,3.00
2760,2024-01-08,1050.00
1685,2020-10-05,900.00
2360,2024-11-28,2.50
1678,2022-06-11,8.00
3090,2021-11-05,130.00
343,2021-11-13,1385.00
4479,2021-11-19,737.00
290,2021-12-18,1460.00
950,2021-11-13,915.00
3149,2025-08-14,475.00
1595,2025-07-16,810.00
2910,2025-05-25,700.00
4860,2022-09-06,7.50
